task_key,family,seed,subset_id,protocol,sample_size,repeat,model,fit_success,fit_error,fit_seconds,e_alpha_projected,m_relation_projected_correct,alpha_active_du,alpha_active_dv,alpha_active_yaw
microwave_door_revolute,revolute_door,20280818,0,random,8,0,TP-GMM SE(2),True,,0.5800196699565277,0.01581427426865031,True,0.0022596129121582815,0.0028832716293148413,0.9965933839790188
microwave_door_revolute,revolute_door,20270818,6,random,15,0,TP-GMM additive,True,,1.3520316180074587,0.013319421652264195,True,0.0027750074376529993,0.002457388975017229,0.9974609286582692
microwave_door_revolute,revolute_door,20270818,6,random,15,0,TP-GMM SE(2),True,,1.9055629710201174,0.003334769736232367,True,0.008758455297981605,0.006140492407137466,0.9983834760842415
microwave_door_revolute,revolute_door,20280818,3,qualified,8,0,TP-GMM additive,True,,0.3923536880174652,0.01907409126580165,True,0.003671075171744836,0.0021735704041911173,0.9972149566002123
microwave_door_revolute,revolute_door,20280818,3,qualified,8,0,TP-GMM SE(2),True,,0.43271084991283715,0.018091752974633925,True,0.00532090458896361,0.002154551048789302,0.9971915501806193
microwave_door_revolute,revolute_door,20280818,1,random,8,1,TP-GMM additive,True,,0.6198690319433808,0.020195379270929337,True,0.005122939113334334,0.004256788953581266,0.9942488387042725
microwave_door_revolute,revolute_door,20280818,1,random,8,1,TP-GMM SE(2),True,,1.1576663190498948,0.02058297462808778,True,0.005276447182673935,0.004396456246855887,0.9942510759470511
microwave_door_revolute,revolute_door,20270818,12,random,30,0,TP-GMM additive,True,,1.8329996459651738,0.0037747127500756847,True,0.002179075210694308,0.0035096256964794394,0.9986331645424883
microwave_door_revolute,revolute_door,20270818,12,random,30,0,TP-GMM SE(2),True,,2.0125193579588085,0.004103038593253921,True,0.009925972954388558,0.004480730024880956,0.9985752334439
microwave_door_revolute,revolute_door,20280818,5,qualified,8,2,TP-GMM additive,True,,0.4301970029482618,0.016356154877322712,True,0.0019144415777340902,0.006680239051731369,0.9968643529812021
microwave_door_revolute,revolute_door,20280818,5,qualified,8,2,TP-GMM SE(2),True,,0.4452363910386339,0.015634384932268198,True,0.002156640839023269,0.004066627290265549,0.9968425600535322
microwave_door_revolute,revolute_door,20270818,17,qualified,30,2,TP-GMM additive,True,,1.4104604660533369,0.0033299447266930578,True,0.0024805628411293025,0.00272005316290237,0.995133265524746
microwave_door_revolute,revolute_door,20270818,17,qualified,30,2,TP-GMM SE(2),True,,1.558539908961393,0.0033786043464653216,True,0.0024058604370792783,0.0022160373578538313,0.9948196792430347
microwave_door_revolute,revolute_door,20270818,15,qualified,30,0,TP-GMM additive,True,,1.9681200080085546,0.003373887791278112,True,0.002066613939519057,0.002790631730444359,0.993264894803528
microwave_door_revolute,revolute_door,20270818,15,qualified,30,0,TP-GMM SE(2),True,,1.7138839680701494,0.0033550547593629433,True,0.011070856543845299,0.0028416881785691063,0.9983708110999152
microwave_door_revolute,revolute_door,20280818,2,random,8,2,TP-GMM additive,True,,0.9507607769919559,0.014594209842170629,True,0.0025809391599817513,0.007162549228606388,0.9973377281575369
microwave_door_revolute,revolute_door,20280818,2,random,8,2,TP-GMM SE(2),True,,1.0716642109910026,0.015715315929979,True,0.0024847742954994547,0.004831581822444545,0.9973694830224671
microwave_door_revolute,revolute_door,20280818,4,qualified,8,1,TP-GMM additive,True,,1.0404849840560928,0.014964904922420625,True,0.002856154697159325,0.00192297803300828,0.9970843009564351
microwave_door_revolute,revolute_door,20280818,4,qualified,8,1,TP-GMM SE(2),True,,0.7568499509943649,0.014786675023762186,True,0.0024339221879836497,0.0027825385888378077,0.9970784181067297
microwave_door_revolute,revolute_door,20270818,16,qualified,30,1,TP-GMM additive,True,,1.6081611269619316,0.003532709353080313,True,0.002389009837724769,0.00213922262584599,0.9985346676821587
microwave_door_revolute,revolute_door,20270818,16,qualified,30,1,TP-GMM SE(2),True,,2.200363810057752,0.0035395962531352067,True,0.002413449536710068,0.002156143673554866,0.9985344926908708
microwave_door_revolute,revolute_door,20270818,10,qualified,15,1,TP-GMM additive,True,,2.5514025560114533,0.004178694864419627,True,0.06652902029322251,0.012318543804593138,0.9948529120359646
microwave_door_revolute,revolute_door,20270818,10,qualified,15,1,TP-GMM SE(2),True,,2.3883754439884797,0.003226052670713871,True,0.0031298354495063927,0.0045194679894513074,0.9983692664567914
microwave_door_revolute,revolute_door,20280818,9,qualified,15,0,TP-GMM additive,True,,0.5173973180353642,0.0037062922994278743,True,0.039621044923626114,0.011361051221243678,0.9950977536933048
microwave_door_revolute,revolute_door,20280818,9,qualified,15,0,TP-GMM SE(2),True,,0.49103000795003027,0.013238044385655793,True,0.0026920283503941572,0.002211143339757612,0.997322387162545
microwave_door_revolute,revolute_door,20270818,13,random,30,1,TP-GMM additive,True,,2.6460694150300696,0.003657745967026614,True,0.03703058447785025,0.002898098240312286,0.9838801745824287
microwave_door_revolute,revolute_door,20270818,13,random,30,1,TP-GMM SE(2),True,,2.4340995620004833,0.0036934491176799722,True,0.0017808565418113574,0.002597816473384253,0.9988409905621225
microwave_door_revolute,revolute_door,20280818,8,random,15,2,TP-GMM additive,True,,0.5785288250772282,0.00406980136263266,True,0.0173761583922458,0.007261285612082281,0.9905029435890776
microwave_door_revolute,revolute_door,20280818,8,random,15,2,TP-GMM SE(2),True,,0.6363483220338821,0.0036435077985899635,True,0.011601787937955535,0.011001808058514712,0.9903572874736603
microwave_door_revolute,revolute_door,20280818,7,random,15,1,TP-GMM additive,True,,0.7558235719334334,0.013308121637546164,True,0.0021111987274349624,0.0025713725108120447,0.99718635095463
microwave_door_revolute,revolute_door,20280818,7,random,15,1,TP-GMM SE(2),True,,0.7700249109184369,0.00427288969909405,True,0.071670532105405,0.006212876073953983,0.9985461341359334
microwave_door_revolute,revolute_door,20280818,6,random,15,0,TP-GMM additive,True,,1.1420049529988319,0.013319421652264195,True,0.0027750074376529993,0.002457388975017229,0.9974609286582692
microwave_door_revolute,revolute_door,20280818,6,random,15,0,TP-GMM SE(2),True,,1.2244904439430684,0.003334769736232367,True,0.008758455297981605,0.006140492407137466,0.9983834760842415
microwave_door_revolute,revolute_door,20260818,13,random,30,1,TP-GMM additive,True,,3.7164709309581667,0.003657745967026614,True,0.03703058447785025,0.002898098240312286,0.9838801745824287
microwave_door_revolute,revolute_door,20260818,13,random,30,1,TP-GMM SE(2),True,,5.9833516710205,0.0036934491176799722,True,0.0017808565418113574,0.002597816473384253,0.9988409905621225
microwave_door_revolute,revolute_door,20280818,10,qualified,15,1,TP-GMM additive,True,,0.9964138460345566,0.004178694864419627,True,0.06652902029322251,0.012318543804593138,0.9948529120359646
microwave_door_revolute,revolute_door,20280818,10,qualified,15,1,TP-GMM SE(2),True,,0.9341223649680614,0.003226052670713871,True,0.0031298354495063927,0.0045194679894513074,0.9983692664567914
plate_front_push,planar_one_axis_push,20260818,0,random,8,0,TP-GMM additive,True,,0.5841148219769821,0.024582834290293232,True,0.9966616181564941,0.002604282717344064,0.002270409189610728
plate_front_push,planar_one_axis_push,20260818,0,random,8,0,TP-GMM SE(2),True,,0.4211194230010733,0.025091241505870953,True,0.9696523993941303,0.002658384914526049,0.006212436398216673
plate_front_push,planar_one_axis_push,20260818,3,qualified,8,0,TP-GMM additive,True,,0.5974815509980544,0.02498182026063056,True,0.9954508579689686,0.003172679730750243,0.0026932911907214447
plate_front_push,planar_one_axis_push,20260818,3,qualified,8,0,TP-GMM SE(2),True,,0.4771317960694432,0.028728491014376224,True,0.9364649244378298,0.004162664509470156,0.0032995617939696083
plate_front_push,planar_one_axis_push,20260818,4,qualified,8,1,TP-GMM additive,True,,0.5750089810462669,0.024484471320973894,True,0.9961953668696788,0.0019250043072189477,0.001591444071028839
plate_front_push,planar_one_axis_push,20260818,4,qualified,8,1,TP-GMM SE(2),True,,0.5195510879857466,0.02589003828694627,True,0.9194316181650175,0.0024726283636548373,0.0038505977241280664
microwave_door_revolute,revolute_door,20280818,11,qualified,15,2,TP-GMM additive,True,,1.8285250790650025,0.003620593405233916,True,0.008954801596900479,0.019380469365708346,0.9934989523042955
microwave_door_revolute,revolute_door,20280818,11,qualified,15,2,TP-GMM SE(2),True,,1.8319043179508299,0.016387867402104718,True,0.001999113412127856,0.002735955401616658,0.9965327482225725
plate_front_push,planar_one_axis_push,20260818,1,random,8,1,TP-GMM additive,True,,0.7985484120436013,0.025467877077436446,True,0.9948815891931001,0.004047220679078306,0.005118947979009072
plate_front_push,planar_one_axis_push,20260818,1,random,8,1,TP-GMM SE(2),True,,1.3608939329860732,0.025803939478307978,True,0.9819616553914667,0.004214596524346404,0.012617350438964916
microwave_door_revolute,revolute_door,20270818,14,random,30,2,TP-GMM additive,True,,3.8487135189352557,0.0034607438548219247,True,0.002255055531037407,0.00412317499384192,0.9871692180694113
microwave_door_revolute,revolute_door,20270818,14,random,30,2,TP-GMM SE(2),True,,4.132912074914202,0.004338023591743081,True,0.002367318316924195,0.0037520085547831997,0.9985023296141196
microwave_door_revolute,revolute_door,20280818,17,qualified,30,2,TP-GMM additive,True,,1.4166784039698541,0.0033299447266930578,True,0.0024805628411293025,0.00272005316290237,0.995133265524746
microwave_door_revolute,revolute_door,20280818,17,qualified,30,2,TP-GMM SE(2),True,,1.568383443984203,0.0033786043464653216,True,0.0024058604370792783,0.0022160373578538313,0.9948196792430347
plate_front_push,planar_one_axis_push,20260818,5,qualified,8,2,TP-GMM additive,True,,0.5284419700037688,0.023597271001686942,True,0.9971977186288422,0.007938745107377108,0.002572936293346997
plate_front_push,planar_one_axis_push,20260818,5,qualified,8,2,TP-GMM SE(2),True,,0.7475354769267142,0.024721442466893798,True,0.9804330002410877,0.008229432388669668,0.006291541445613624
plate_front_push,planar_one_axis_push,20260818,2,random,8,2,TP-GMM additive,True,,1.243861467926763,0.024469881707945708,True,0.9969587793126622,0.006145223324784185,0.0014245051229968143
plate_front_push,planar_one_axis_push,20260818,2,random,8,2,TP-GMM SE(2),True,,1.149696264998056,0.02590224262928154,True,0.9898175896409095,0.007461337012127523,0.004189308053757629
microwave_door_revolute,revolute_door,20280818,13,random,30,1,TP-GMM additive,True,,1.4958910989807919,0.003657745967026614,True,0.03703058447785025,0.002898098240312286,0.9838801745824287
microwave_door_revolute,revolute_door,20280818,13,random,30,1,TP-GMM SE(2),True,,2.4751085409661755,0.0036934491176799722,True,0.0017808565418113574,0.002597816473384253,0.9988409905621225
microwave_door_revolute,revolute_door,20280818,15,qualified,30,0,TP-GMM additive,True,,1.9690638780593872,0.003373887791278112,True,0.002066613939519057,0.002790631730444359,0.993264894803528
microwave_door_revolute,revolute_door,20280818,15,qualified,30,0,TP-GMM SE(2),True,,1.7291295409668237,0.0033550547593629433,True,0.011070856543845299,0.0028416881785691063,0.9983708110999152
microwave_door_revolute,revolute_door,20280818,16,qualified,30,1,TP-GMM additive,True,,1.618652269942686,0.003532709353080313,True,0.002389009837724769,0.00213922262584599,0.9985346676821587
microwave_door_revolute,revolute_door,20280818,16,qualified,30,1,TP-GMM SE(2),True,,2.2307336640078574,0.0035395962531352067,True,0.002413449536710068,0.002156143673554866,0.9985344926908708
microwave_door_revolute,revolute_door,20280818,12,random,30,0,TP-GMM additive,True,,2.566440089023672,0.0037747127500756847,True,0.002179075210694308,0.0035096256964794394,0.9986331645424883
microwave_door_revolute,revolute_door,20280818,12,random,30,0,TP-GMM SE(2),True,,2.044172566034831,0.004103038593253921,True,0.009925972954388558,0.004480730024880956,0.9985752334439
plate_front_push,planar_one_axis_push,20260818,6,random,15,0,TP-GMM additive,True,,1.1979570540133864,0.003828381310388117,True,0.9975332260622055,0.007555588609344724,0.0014025122654594538
plate_front_push,planar_one_axis_push,20260818,6,random,15,0,TP-GMM SE(2),True,,1.0133382349740714,0.002185201825734752,True,0.9104474415562447,0.0025369336973852415,0.0036704263700443945
plate_front_push,planar_one_axis_push,20260818,10,qualified,15,1,TP-GMM additive,True,,1.0867615470197052,0.004017528152332753,True,0.9972024012810249,0.002426802938435523,0.002927460094395294
plate_front_push,planar_one_axis_push,20260818,10,qualified,15,1,TP-GMM SE(2),True,,0.9993096609832719,0.004638657803493729,True,0.9102685767008872,0.002275211050525211,0.00648599370134457
plate_front_push,planar_one_axis_push,20260818,8,random,15,2,TP-GMM additive,True,,1.5473924530670047,0.004192747801814245,True,0.9962213259224334,0.0031962773805311565,0.003769681277474837
plate_front_push,planar_one_axis_push,20260818,8,random,15,2,TP-GMM SE(2),True,,0.9829926219535992,0.004973456514176349,True,0.9326616694810969,0.005854453969194283,0.0047067051230613695
plate_front_push,planar_one_axis_push,20260818,11,qualified,15,2,TP-GMM additive,True,,1.2737680599093437,0.004127472520426,True,0.9979383356226862,0.005046219304919876,0.00493309521486893
plate_front_push,planar_one_axis_push,20260818,11,qualified,15,2,TP-GMM SE(2),True,,1.1690843080868945,0.0008204934268040903,True,0.9732756045890273,0.0031089966194130726,0.008397011144980069
plate_front_push,planar_one_axis_push,20270818,0,random,8,0,TP-GMM additive,True,,0.5954290319932625,0.024582834290293232,True,0.9966616181564941,0.002604282717344064,0.002270409189610728
plate_front_push,planar_one_axis_push,20270818,0,random,8,0,TP-GMM SE(2),True,,0.42151155206374824,0.025091241505870953,True,0.9696523993941303,0.002658384914526049,0.006212436398216673
plate_front_push,planar_one_axis_push,20270818,2,random,8,2,TP-GMM additive,True,,0.467761509004049,0.024469881707945708,True,0.9969587793126622,0.006145223324784185,0.0014245051229968143
plate_front_push,planar_one_axis_push,20270818,2,random,8,2,TP-GMM SE(2),True,,0.42559737898409367,0.02590224262928154,True,0.9898175896409095,0.007461337012127523,0.004189308053757629
plate_front_push,planar_one_axis_push,20270818,1,random,8,1,TP-GMM additive,True,,0.7025900280568749,0.025467877077436446,True,0.9948815891931001,0.004047220679078306,0.005118947979009072
plate_front_push,planar_one_axis_push,20270818,1,random,8,1,TP-GMM SE(2),True,,0.7449195199878886,0.025803939478307978,True,0.9819616553914667,0.004214596524346404,0.012617350438964916
plate_front_push,planar_one_axis_push,20260818,13,random,30,1,TP-GMM additive,True,,1.9726768409600481,0.004174450872637753,True,0.998141301796901,0.002769974235629564,0.0015788291944213964
plate_front_push,planar_one_axis_push,20260818,13,random,30,1,TP-GMM SE(2),True,,1.5440358630148694,0.005570636675078849,True,0.9150715191844766,0.002371101289947027,0.002783189961386766
plate_front_push,planar_one_axis_push,20270818,3,qualified,8,0,TP-GMM additive,True,,0.601315131993033,0.02498182026063056,True,0.9954508579689686,0.003172679730750243,0.0026932911907214447
plate_front_push,planar_one_axis_push,20270818,3,qualified,8,0,TP-GMM SE(2),True,,0.4837348499568179,0.028728491014376224,True,0.9364649244378298,0.004162664509470156,0.0032995617939696083
microwave_door_revolute,revolute_door,20280818,14,random,30,2,TP-GMM additive,True,,3.8164370839949697,0.0034607438548219247,True,0.002255055531037407,0.00412317499384192,0.9871692180694113
microwave_door_revolute,revolute_door,20280818,14,random,30,2,TP-GMM SE(2),True,,4.12691008800175,0.004338023591743081,True,0.002367318316924195,0.0037520085547831997,0.9985023296141196
plate_front_push,planar_one_axis_push,20270818,4,qualified,8,1,TP-GMM additive,True,,0.579093882930465,0.024484471320973894,True,0.9961953668696788,0.0019250043072189477,0.001591444071028839
plate_front_push,planar_one_axis_push,20270818,4,qualified,8,1,TP-GMM SE(2),True,,0.5273954550502822,0.02589003828694627,True,0.9194316181650175,0.0024726283636548373,0.0038505977241280664
plate_front_push,planar_one_axis_push,20270818,5,qualified,8,2,TP-GMM additive,True,,0.5333542668959126,0.023597271001686942,True,0.9971977186288422,0.007938745107377108,0.002572936293346997
plate_front_push,planar_one_axis_push,20270818,5,qualified,8,2,TP-GMM SE(2),True,,0.7543687439756468,0.024721442466893798,True,0.9804330002410877,0.008229432388669668,0.006291541445613624
plate_front_push,planar_one_axis_push,20260818,14,random,30,2,TP-GMM additive,True,,2.2949925310676917,0.0038297526691495414,True,0.9978658074506069,0.003791176277269118,0.0018562977319656845
plate_front_push,planar_one_axis_push,20260818,14,random,30,2,TP-GMM SE(2),True,,2.3006556059699506,0.004835371568270041,True,0.9517605931366052,0.004239011556647493,0.020571810536899326
plate_front_push,planar_one_axis_push,20260818,9,qualified,15,0,TP-GMM additive,True,,3.2210720969596878,0.0038039161139890166,True,0.9964703568532407,0.005132374856388373,0.0285735398956719
plate_front_push,planar_one_axis_push,20260818,9,qualified,15,0,TP-GMM SE(2),True,,2.0964935059892014,0.006143697529239188,True,0.8958295023735185,0.00530508635382168,0.002556969572418628
plate_front_push,planar_one_axis_push,20260818,16,qualified,30,1,TP-GMM additive,True,,2.9631583669688553,0.003771164943943665,True,0.9978368291385653,0.002717838611350847,0.0021676664854541777
plate_front_push,planar_one_axis_push,20260818,16,qualified,30,1,TP-GMM SE(2),True,,1.8329423239920288,0.004367364419994663,True,0.985506322566318,0.0028234500406019566,0.01889366040004859
plate_front_push,planar_one_axis_push,20270818,6,random,15,0,TP-GMM additive,True,,1.2109024630626664,0.003828381310388117,True,0.9975332260622055,0.007555588609344724,0.0014025122654594538
plate_front_push,planar_one_axis_push,20270818,6,random,15,0,TP-GMM SE(2),True,,1.0202332870103419,0.002185201825734752,True,0.9104474415562447,0.0025369336973852415,0.0036704263700443945
plate_front_push,planar_one_axis_push,20260818,7,random,15,1,TP-GMM additive,True,,3.460639785975218,0.004800980527466137,True,0.9979506859385257,0.0027988938354229736,0.0018391794064712404
plate_front_push,planar_one_axis_push,20260818,7,random,15,1,TP-GMM SE(2),True,,3.309439459000714,0.004763138054811502,True,0.9297858956294758,0.0029208198003325744,0.0028378220276479792
plate_front_push,planar_one_axis_push,20270818,9,qualified,15,0,TP-GMM additive,True,,1.2426968929357827,0.0038039161139890166,True,0.9964703568532407,0.005132374856388373,0.0285735398956719
plate_front_push,planar_one_axis_push,20270818,9,qualified,15,0,TP-GMM SE(2),True,,0.8037320689763874,0.006143697529239188,True,0.8958295023735185,0.00530508635382168,0.002556969572418628
plate_front_push,planar_one_axis_push,20260818,15,qualified,30,0,TP-GMM additive,True,,2.747394080972299,0.003798303570686414,True,0.9979748010736228,0.0026730964207661158,0.0018191307346083557
plate_front_push,planar_one_axis_push,20260818,15,qualified,30,0,TP-GMM SE(2),True,,3.1116797709837556,0.0035830329444175657,True,0.9901424768027356,0.011082845457282782,0.004742502830654025
plate_front_push,planar_one_axis_push,20270818,7,random,15,1,TP-GMM additive,True,,1.35550053906627,0.004800980527466137,True,0.9979506859385257,0.0027988938354229736,0.0018391794064712404
plate_front_push,planar_one_axis_push,20270818,7,random,15,1,TP-GMM SE(2),True,,1.2674892579670995,0.004763138054811502,True,0.9297858956294758,0.0029208198003325744,0.0028378220276479792
plate_front_push,planar_one_axis_push,20270818,10,qualified,15,1,TP-GMM additive,True,,1.0728101959684864,0.004017528152332753,True,0.9972024012810249,0.002426802938435523,0.002927460094395294
plate_front_push,planar_one_axis_push,20270818,10,qualified,15,1,TP-GMM SE(2),True,,0.9832507789833471,0.004638657803493729,True,0.9102685767008872,0.002275211050525211,0.00648599370134457
plate_front_push,planar_one_axis_push,20270818,11,qualified,15,2,TP-GMM additive,True,,1.2643318029586226,0.004127472520426,True,0.9979383356226862,0.005046219304919876,0.00493309521486893
plate_front_push,planar_one_axis_push,20270818,11,qualified,15,2,TP-GMM SE(2),True,,1.166898348950781,0.0008204934268040903,True,0.9732756045890273,0.0031089966194130726,0.008397011144980069
plate_front_push,planar_one_axis_push,20280818,0,random,8,0,TP-GMM additive,True,,0.5933044450357556,0.024582834290293232,True,0.9966616181564941,0.002604282717344064,0.002270409189610728
plate_front_push,planar_one_axis_push,20280818,0,random,8,0,TP-GMM SE(2),True,,0.4187083909055218,0.025091241505870953,True,0.9696523993941303,0.002658384914526049,0.006212436398216673
plate_front_push,planar_one_axis_push,20280818,2,random,8,2,TP-GMM additive,True,,0.46504662500228733,0.024469881707945708,True,0.9969587793126622,0.006145223324784185,0.0014245051229968143
plate_front_push,planar_one_axis_push,20280818,2,random,8,2,TP-GMM SE(2),True,,0.4287845629733056,0.02590224262928154,True,0.9898175896409095,0.007461337012127523,0.004189308053757629
plate_front_push,planar_one_axis_push,20280818,1,random,8,1,TP-GMM additive,True,,0.6976750200847164,0.025467877077436446,True,0.9948815891931001,0.004047220679078306,0.005118947979009072
plate_front_push,planar_one_axis_push,20280818,1,random,8,1,TP-GMM SE(2),True,,0.7398455190705135,0.025803939478307978,True,0.9819616553914667,0.004214596524346404,0.012617350438964916
plate_front_push,planar_one_axis_push,20260818,17,qualified,30,2,TP-GMM additive,True,,5.520644708070904,0.003830366522893165,True,0.9975923377899404,0.005069716016675714,0.0016493642901521295
plate_front_push,planar_one_axis_push,20260818,17,qualified,30,2,TP-GMM SE(2),True,,1.8010961749823764,0.001043116938058171,True,0.9830465900051433,0.0030921225894693085,0.005223969541038808
plate_front_push,planar_one_axis_push,20280818,3,qualified,8,0,TP-GMM additive,True,,0.5945113119669259,0.02498182026063056,True,0.9954508579689686,0.003172679730750243,0.0026932911907214447
plate_front_push,planar_one_axis_push,20280818,3,qualified,8,0,TP-GMM SE(2),True,,0.47919539897702634,0.028728491014376224,True,0.9364649244378298,0.004162664509470156,0.0032995617939696083
plate_front_push,planar_one_axis_push,20270818,13,random,30,1,TP-GMM additive,True,,1.9377605890622362,0.004174450872637753,True,0.998141301796901,0.002769974235629564,0.0015788291944213964
plate_front_push,planar_one_axis_push,20270818,13,random,30,1,TP-GMM SE(2),True,,1.5183142290916294,0.005570636675078849,True,0.9150715191844766,0.002371101289947027,0.002783189961386766
plate_front_push,planar_one_axis_push,20280818,4,qualified,8,1,TP-GMM additive,True,,0.5732570530381054,0.024484471320973894,True,0.9961953668696788,0.0019250043072189477,0.001591444071028839
plate_front_push,planar_one_axis_push,20280818,4,qualified,8,1,TP-GMM SE(2),True,,0.5271266920026392,0.02589003828694627,True,0.9194316181650175,0.0024726283636548373,0.0038505977241280664
plate_front_push,planar_one_axis_push,20280818,5,qualified,8,2,TP-GMM additive,True,,0.5299698299495503,0.023597271001686942,True,0.9971977186288422,0.007938745107377108,0.002572936293346997
plate_front_push,planar_one_axis_push,20280818,5,qualified,8,2,TP-GMM SE(2),True,,0.7532799370819703,0.024721442466893798,True,0.9804330002410877,0.008229432388669668,0.006291541445613624
plate_front_push,planar_one_axis_push,20270818,14,random,30,2,TP-GMM additive,True,,2.3051057710545138,0.0038297526691495414,True,0.9978658074506069,0.003791176277269118,0.0018562977319656845
plate_front_push,planar_one_axis_push,20270818,14,random,30,2,TP-GMM SE(2),True,,2.300904382020235,0.004835371568270041,True,0.9517605931366052,0.004239011556647493,0.020571810536899326
plate_front_push,planar_one_axis_push,20270818,8,random,15,2,TP-GMM additive,True,,3.9065575540298596,0.004192747801814245,True,0.9962213259224334,0.0031962773805311565,0.003769681277474837
plate_front_push,planar_one_axis_push,20270818,8,random,15,2,TP-GMM SE(2),True,,2.571891428087838,0.004973456514176349,True,0.9326616694810969,0.005854453969194283,0.0047067051230613695
plate_front_push,planar_one_axis_push,20260818,12,random,30,0,TP-GMM additive,True,,6.58680472697597,0.003800636825949427,True,0.9981024241693254,0.004391589354460774,0.0014668639187835192
plate_front_push,planar_one_axis_push,20260818,12,random,30,0,TP-GMM SE(2),True,,4.464370682951994,0.0036567821562701686,True,0.9858663608285079,0.0045992935856781995,0.005483627697546378
plate_front_push,planar_one_axis_push,20270818,16,qualified,30,1,TP-GMM additive,True,,2.9382097159978002,0.003771164943943665,True,0.9978368291385653,0.002717838611350847,0.0021676664854541777
plate_front_push,planar_one_axis_push,20270818,16,qualified,30,1,TP-GMM SE(2),True,,1.8085560000035912,0.004367364419994663,True,0.985506322566318,0.0028234500406019566,0.01889366040004859
plate_front_push,planar_one_axis_push,20280818,7,random,15,1,TP-GMM additive,True,,1.3527161589590833,0.004800980527466137,True,0.9979506859385257,0.0027988938354229736,0.0018391794064712404
plate_front_push,planar_one_axis_push,20280818,7,random,15,1,TP-GMM SE(2),True,,1.2569595229579136,0.004763138054811502,True,0.9297858956294758,0.0029208198003325744,0.0028378220276479792
plate_front_push,planar_one_axis_push,20280818,9,qualified,15,0,TP-GMM additive,True,,1.2375284730223939,0.0038039161139890166,True,0.9964703568532407,0.005132374856388373,0.0285735398956719
plate_front_push,planar_one_axis_push,20280818,9,qualified,15,0,TP-GMM SE(2),True,,0.7970305560156703,0.006143697529239188,True,0.8958295023735185,0.00530508635382168,0.002556969572418628
plate_front_push,planar_one_axis_push,20280818,10,qualified,15,1,TP-GMM additive,True,,1.0618872330524027,0.004017528152332753,True,0.9972024012810249,0.002426802938435523,0.002927460094395294
plate_front_push,planar_one_axis_push,20280818,10,qualified,15,1,TP-GMM SE(2),True,,0.9755621820222586,0.004638657803493729,True,0.9102685767008872,0.002275211050525211,0.00648599370134457
plate_front_push,planar_one_axis_push,20280818,6,random,15,0,TP-GMM additive,True,,1.2120738949161023,0.003828381310388117,True,0.9975332260622055,0.007555588609344724,0.0014025122654594538
plate_front_push,planar_one_axis_push,20280818,6,random,15,0,TP-GMM SE(2),True,,2.3033228089334443,0.002185201825734752,True,0.9104474415562447,0.0025369336973852415,0.0036704263700443945
plate_front_push,planar_one_axis_push,20280818,8,random,15,2,TP-GMM additive,True,,2.0679390591103584,0.004192747801814245,True,0.9962213259224334,0.0031962773805311565,0.003769681277474837
plate_front_push,planar_one_axis_push,20280818,8,random,15,2,TP-GMM SE(2),True,,1.2335884859785438,0.004973456514176349,True,0.9326616694810969,0.005854453969194283,0.0047067051230613695
plate_front_push,planar_one_axis_push,20270818,17,qualified,30,2,TP-GMM additive,True,,4.111960163922049,0.003830366522893165,True,0.9975923377899404,0.005069716016675714,0.0016493642901521295
plate_front_push,planar_one_axis_push,20270818,17,qualified,30,2,TP-GMM SE(2),True,,1.829268121975474,0.001043116938058171,True,0.9830465900051433,0.0030921225894693085,0.005223969541038808
plate_front_push,planar_one_axis_push,20280818,11,qualified,15,2,TP-GMM additive,True,,1.2658006590791047,0.004127472520426,True,0.9979383356226862,0.005046219304919876,0.00493309521486893
plate_front_push,planar_one_axis_push,20280818,11,qualified,15,2,TP-GMM SE(2),True,,1.1619530089665204,0.0008204934268040903,True,0.9732756045890273,0.0031089966194130726,0.008397011144980069
bowl_on_stove,support_placement,20260818,2,random,8,2,TP-GMM additive,True,,0.4590545149985701,0.0338611787714225,True,0.9965837002191141,0.9917993520248621,0.001515561300724579
bowl_on_stove,support_placement,20260818,2,random,8,2,TP-GMM SE(2),True,,0.3729070840636268,0.03343282640661907,True,0.9965465104511823,0.9915461267906086,0.003942359350792994
bowl_on_stove,support_placement,20260818,0,random,8,0,TP-GMM additive,True,,0.6317092060344294,0.03181850803076263,True,0.9959852650731627,0.9955458149030031,0.002193255634815077
bowl_on_stove,support_placement,20260818,0,random,8,0,TP-GMM SE(2),True,,0.8321856120601296,0.03271883720303133,True,0.9960129212499558,0.9953443985100638,0.005072036268268063
bowl_on_stove,support_placement,20260818,3,qualified,8,0,TP-GMM additive,True,,0.5008137190015987,0.03642450714654048,True,0.9954439024789652,0.9967633075426592,0.0023177221811009597
bowl_on_stove,support_placement,20260818,3,qualified,8,0,TP-GMM SE(2),True,,0.46802304999437183,0.04148909218946619,True,0.9955518795758816,0.9964338494772296,0.0026447113169903182
bowl_on_stove,support_placement,20260818,4,qualified,8,1,TP-GMM additive,True,,0.8215687349438667,0.03338225005080894,True,0.9961590104110019,0.9965445404505786,0.0015975269249296601
bowl_on_stove,support_placement,20260818,4,qualified,8,1,TP-GMM SE(2),True,,0.4123687259852886,0.03444318092331026,True,0.9961688054794388,0.9963653360119638,0.0034234061925298605
bowl_on_stove,support_placement,20260818,1,random,8,1,TP-GMM additive,True,,1.4929208910325542,0.034042023126686596,True,0.9940479079792452,0.9943225599423968,0.005142105924304851
