pair_key,family,claim,source_task,target_task,seed,sample_size,repeat,method,target_nominal_trajectories,target_interventions_for_fit,target_interventions_for_validation,source_sample_size,fit_success,fit_error,fit_seconds,m_transfer_correct,e_alpha,e_task,alpha_active_du,alpha_active_dv,alpha_active_dw,alpha_active_roll,alpha_active_pitch,alpha_active_yaw
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20260818,3,0,Frame-weighted target scratch,0,3,0,0,True,,0.00406894413754344,False,0.14683736234217126,7.806280466368569e-06,0.46878709517573436,0.46878709517573436,0.46878709517573436,0.46878709517573436,0.46878709517573436,0.46878709517573436
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20260818,3,0,Phase scalar GP target scratch,0,3,0,0,True,,0.11194111313670874,False,0.1468408876314521,7.806417532003729e-06,0.4723518728683813,0.4723518728683813,0.4723518728683813,0.4723518728683813,0.4723518728683813,0.4723518728683813
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20260818,3,0,Pdiag finite target scratch,0,3,0,0,True,,0.8956416121218354,True,0.0008123163975734528,1.750837960149724e-07,0.9443148935400474,1.0117180242915789,1.0645519762333802,0.007799289647130917,0.026257154086108608,0.0046270584758197125
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20260818,5,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,5,30,True,,0.0,True,4.334104309708051e-05,1.9302030524819293e-09,1.0060832723265658,1.0111814912015857,1.008568674881298,0.0028783115682674953,0.0005921973347770994,0.0005131797385333902
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20260818,5,0,Frame-weighted target scratch,0,5,0,0,True,,0.004003423033282161,False,0.14753960122248017,8.895640341648828e-06,0.4533683445685794,0.4533683445685794,0.4533683445685794,0.4533683445685794,0.4533683445685794,0.4533683445685794
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20260818,5,0,Phase scalar GP target scratch,0,5,0,0,True,,0.12305331300012767,False,0.14754316842399148,8.895936216629787e-06,0.4568158741112336,0.4568158741112336,0.4568158741112336,0.4568158741112336,0.4568158741112336,0.4568158741112336
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20260818,5,0,Pdiag finite target scratch,0,5,0,0,True,,0.7654367878567427,True,0.0006006093399734432,3.256485389310309e-07,1.0071793508457383,1.0013460347203627,0.9509757117086021,0.03940445659309384,0.016519146885205983,0.02425566602645623
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20260818,8,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,8,30,True,,0.0,True,4.334104309708051e-05,1.975820834348683e-09,1.0060832723265658,1.0111814912015857,1.008568674881298,0.0028783115682674953,0.0005921973347770994,0.0005131797385333902
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20260818,8,0,Frame-weighted target scratch,0,8,0,0,True,,0.004017402185127139,False,0.14899917252133865,6.526097922070877e-06,0.5683316092292198,0.5683316092292198,0.5683316092292198,0.5683316092292198,0.5683316092292198,0.5683316092292198
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20260818,8,0,Phase scalar GP target scratch,0,8,0,0,True,,0.11307308101095259,False,0.14900216878653505,6.526277758637861e-06,0.5726533490161235,0.5726533490161235,0.5726533490161235,0.5726533490161235,0.5726533490161235,0.5726533490161235
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20260818,8,0,Pdiag finite target scratch,0,8,0,0,True,,0.9097471989225596,True,7.35894591657138e-05,1.6538638465670657e-08,1.0146172087602574,1.0104028363505195,0.9929455927630042,0.0019977741594450625,0.004578424704351467,0.0004990950545756743
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20270818,3,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,3,30,True,,0.0,True,4.334104309708051e-05,1.96874980621262e-09,1.0060832723265658,1.0111814912015857,1.008568674881298,0.0028783115682674953,0.0005921973347770994,0.0005131797385333902
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20270818,3,0,Frame-weighted target scratch,0,3,0,0,True,,0.00420048413798213,False,0.2278466960698144,1.2070302670932626e-05,0.873410367399386,0.873410367399386,0.873410367399386,0.873410367399386,0.873410367399386,0.873410367399386
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20270818,3,0,Phase scalar GP target scratch,0,3,0,0,True,,0.10944481403566897,False,0.22784528335531937,1.2070200180347899e-05,0.8800520045653142,0.8800520045653142,0.8800520045653142,0.8800520045653142,0.8800520045653142,0.8800520045653142
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20270818,3,0,Pdiag finite target scratch,0,3,0,0,True,,0.6174334101378918,True,0.000734712131837683,7.728143986533397e-08,1.0089846871691668,1.092178990100589,1.008984651216762,0.026251445023585035,0.0001591438795692972,0.003038571829386563
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20270818,5,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,5,30,True,,0.0,True,4.334104309708051e-05,1.9618218540002706e-09,1.0060832723265658,1.0111814912015857,1.008568674881298,0.0028783115682674953,0.0005921973347770994,0.0005131797385333902
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20270818,5,0,Frame-weighted target scratch,0,5,0,0,True,,0.004417564021423459,False,0.16395882617292254,8.504341475467631e-06,0.6738914347657079,0.6738914347657079,0.6738914347657079,0.6738914347657079,0.6738914347657079,0.6738914347657079
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20270818,5,0,Phase scalar GP target scratch,0,5,0,0,True,,0.12324667605571449,False,0.1639607725134088,8.504419451738678e-06,0.6790158780258428,0.6790158780258428,0.6790158780258428,0.6790158780258428,0.6790158780258428,0.6790158780258428
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20270818,5,0,Pdiag finite target scratch,0,5,0,0,True,,0.8753335438668728,True,0.0003910934020538317,1.6862259709180676e-07,1.025756405448028,1.0504526136793935,0.981976604491228,0.022902938889902,0.0215601064893521,0.008300170998652871
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20270818,8,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,8,30,True,,0.0,True,4.334104309708051e-05,1.951361818801548e-09,1.0060832723265658,1.0111814912015857,1.008568674881298,0.0028783115682674953,0.0005921973347770994,0.0005131797385333902
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20270818,8,0,Frame-weighted target scratch,0,8,0,0,True,,0.004040190950036049,False,0.14632696553840815,6.9229645898176145e-06,0.5100933550610812,0.5100933550610812,0.5100933550610812,0.5100933550610812,0.5100933550610812,0.5100933550610812
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20270818,8,0,Phase scalar GP target scratch,0,8,0,0,True,,0.1162947400007397,False,0.14633032563280335,6.923174735289858e-06,0.5139722361821693,0.5139722361821693,0.5139722361821693,0.5139722361821693,0.5139722361821693,0.5139722361821693
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20270818,8,0,Pdiag finite target scratch,0,8,0,0,True,,0.9995891759172082,True,7.241891923079695e-05,1.734416380803318e-08,1.0264622750121681,1.0036475786796184,1.0074452086106356,0.004347312226669178,0.0010878643659321537,8.804052433092332e-06
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20280818,3,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,3,30,True,,0.0,True,4.334104309708051e-05,1.9491443947857805e-09,1.0060832723265658,1.0111814912015857,1.008568674881298,0.0028783115682674953,0.0005921973347770994,0.0005131797385333902
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20280818,3,0,Frame-weighted target scratch,0,3,0,0,True,,0.004018952138721943,False,0.1537101072395194,8.651464544337214e-06,0.3872120004231149,0.3872120004231149,0.3872120004231149,0.3872120004231149,0.3872120004231149,0.3872120004231149
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20280818,3,0,Phase scalar GP target scratch,0,3,0,0,True,,0.11030426900833845,False,0.15371373239914854,8.651700558510717e-06,0.39015646010301985,0.39015646010301985,0.39015646010301985,0.39015646010301985,0.39015646010301985,0.39015646010301985
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20280818,3,0,Pdiag finite target scratch,0,3,0,0,True,,0.6142741958610713,False,0.07180836896491365,5.084385354297756e-06,0.14454752595381398,1.0141670217336773,1.0022825539178009,0.0011244791763608338,6.363722846875874e-13,0.004685623774568003
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20280818,5,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,5,30,True,,0.0,True,4.334104309708051e-05,1.945056041883294e-09,1.0060832723265658,1.0111814912015857,1.008568674881298,0.0028783115682674953,0.0005921973347770994,0.0005131797385333902
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20280818,5,0,Frame-weighted target scratch,0,5,0,0,True,,0.0040229978039860725,False,0.1472396370531233,6.4391030945494e-06,0.5407653392730938,0.5407653392730938,0.5407653392730938,0.5407653392730938,0.5407653392730938,0.5407653392730938
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20280818,5,0,Phase scalar GP target scratch,0,5,0,0,True,,0.12248634593561292,False,0.1472428246257854,6.439276572325439e-06,0.5448774580505162,0.5448774580505162,0.5448774580505162,0.5448774580505162,0.5448774580505162,0.5448774580505162
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20280818,5,0,Pdiag finite target scratch,0,5,0,0,True,,0.5835496420040727,True,6.951085948685945e-05,2.1023162244403725e-08,1.0101252155398168,1.0023855209587482,0.9951516669607924,0.0026781331440376313,3.4891864521100157e-05,0.0010640012212409463
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20280818,8,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,8,30,True,,0.0,True,4.334104309708051e-05,1.980635141409371e-09,1.0060832723265658,1.0111814912015857,1.008568674881298,0.0028783115682674953,0.0005921973347770994,0.0005131797385333902
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20280818,8,0,Frame-weighted target scratch,0,8,0,0,True,,0.004152284935116768,False,0.14643341150503392,6.553664773592068e-06,0.5168467544708317,0.5168467544708317,0.5168467544708317,0.5168467544708317,0.5168467544708317,0.5168467544708317
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20280818,8,0,Phase scalar GP target scratch,0,8,0,0,True,,0.11686771386303008,False,0.14643673726118556,6.5538615690928084e-06,0.5207769901752182,0.5207769901752182,0.5207769901752182,0.5207769901752182,0.5207769901752182,0.5207769901752182
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20280818,8,0,Pdiag finite target scratch,0,8,0,0,True,,1.0975837749429047,True,0.00013223933941325207,5.615531962055837e-08,1.0350673955450602,0.9948332888173539,1.0173687377295932,0.0001299783045691379,0.0049526110669501616,0.0054810073039810794
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20260818,3,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,3,30,True,,0.0,True,4.334104309708051e-05,1.949764369754984e-09,1.0060832723265658,1.0111814912015857,1.008568674881298,0.0028783115682674953,0.0005921973347770994,0.0005131797385333902
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20260818,3,0,Frame-weighted target scratch,0,3,0,0,True,,0.004039970925077796,False,0.14753556334417323,1.0621099292099035e-05,0.45344240393378094,0.45344240393378094,0.45344240393378094,0.45344240393378094,0.45344240393378094,0.45344240393378094
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20260818,3,0,Phase scalar GP target scratch,0,3,0,0,True,,0.10847654403187335,False,0.1475391303700598,1.0621482701284739e-05,0.45689049664596193,0.45689049664596193,0.45689049664596193,0.45689049664596193,0.45689049664596193,0.45689049664596193
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20260818,3,0,Pdiag finite target scratch,0,3,0,0,True,,0.5550158789847046,True,0.0005745942331657349,8.875431322502408e-08,0.9596326499830612,1.0395671143641947,1.0552216885550418,1.0078948657562021e-07,0.004272305319129254,0.008687563520353122
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20260818,5,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,5,30,True,,0.0,True,4.334104309708051e-05,1.9479946012441936e-09,1.0060832723265658,1.0111814912015857,1.008568674881298,0.0028783115682674953,0.0005921973347770994,0.0005131797385333902
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20260818,5,0,Frame-weighted target scratch,0,5,0,0,True,,0.004130454966798425,False,0.15319848838348785,9.55960943128122e-06,0.6088424297187868,0.6088424297187868,0.6088424297187868,0.6088424297187868,0.6088424297187868,0.6088424297187868
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20260818,5,0,Phase scalar GP target scratch,0,5,0,0,True,,0.12227983609773219,False,0.1532011412273858,9.559896329075084e-06,0.613472223665559,0.613472223665559,0.613472223665559,0.613472223665559,0.613472223665559,0.613472223665559
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20260818,5,0,Pdiag finite target scratch,0,5,0,0,True,,0.6551195078063756,True,0.0013941683494037502,2.159357975850458e-07,0.9651199868176974,1.0671192624608044,1.1038514884615374,0.010694677865241208,7.833599844986913e-11,0.009769795787161419
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20260818,8,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,8,30,True,,0.0,True,4.334104309708051e-05,1.9799547210177795e-09,1.0060832723265658,1.0111814912015857,1.008568674881298,0.0028783115682674953,0.0005921973347770994,0.0005131797385333902
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20260818,8,0,Frame-weighted target scratch,0,8,0,0,True,,0.004111927933990955,False,0.15012735767849109,7.027579875988084e-06,0.5812250057024778,0.5812250057024778,0.5812250057024778,0.5812250057024778,0.5812250057024778,0.5812250057024778
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20260818,8,0,Phase scalar GP target scratch,0,8,0,0,True,,0.11522746901027858,False,0.15013025268402355,7.0277404015538545e-06,0.5856447896757416,0.5856447896757416,0.5856447896757416,0.5856447896757416,0.5856447896757416,0.5856447896757416
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20260818,8,0,Pdiag finite target scratch,0,8,0,0,True,,0.9446120909415185,True,0.0005778633557108474,9.009220697917197e-08,1.0103124912100159,1.0109625172152858,0.9372411942547771,0.010073835427186274,0.010231252683169085,0.0006467897058074046
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20270818,3,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,3,30,True,,0.0,True,4.334104309708051e-05,1.952521607312158e-09,1.0060832723265658,1.0111814912015857,1.008568674881298,0.0028783115682674953,0.0005921973347770994,0.0005131797385333902
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20270818,3,0,Frame-weighted target scratch,0,3,0,0,True,,0.004006789065897465,False,0.15127191917010843,7.929201590753007e-06,0.40751332693674236,0.40751332693674236,0.40751332693674236,0.40751332693674236,0.40751332693674236,0.40751332693674236
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20270818,3,0,Phase scalar GP target scratch,0,3,0,0,True,,0.1090497300028801,False,0.15127554756586778,7.929442541353733e-06,0.4106121627638574,0.4106121627638574,0.4106121627638574,0.4106121627638574,0.4106121627638574,0.4106121627638574
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20270818,3,0,Pdiag finite target scratch,0,3,0,0,True,,0.6243196299765259,True,0.004468311690810561,7.882181258050348e-07,1.2273554487999976,1.0294987942396823,1.0153391502218143,0.006745965492383976,4.663338523333823e-09,0.021030238874508358
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20270818,5,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,5,30,True,,0.0,True,4.334104309708051e-05,1.9250430829192766e-09,1.0060832723265658,1.0111814912015857,1.008568674881298,0.0028783115682674953,0.0005921973347770994,0.0005131797385333902
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20270818,5,0,Frame-weighted target scratch,0,5,0,0,True,,0.004147617146372795,False,0.14811555021706646,7.360246658577626e-06,0.556204293663408,0.556204293663408,0.556204293663408,0.556204293663408,0.556204293663408,0.556204293663408
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20270818,5,0,Phase scalar GP target scratch,0,5,0,0,True,,0.124747364083305,False,0.1481186348729866,7.360501983808096e-06,0.5604338142224152,0.5604338142224152,0.5604338142224152,0.5604338142224152,0.5604338142224152,0.5604338142224152
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20270818,5,0,Pdiag finite target scratch,0,5,0,0,True,,0.6450130038429052,True,0.00047042173834211293,1.0107925057651673e-07,0.9456676341442699,1.011244658504405,1.0028252001161702,1.1739761735730291e-05,0.013677507651901632,0.005382565730426877
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20270818,8,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,8,30,True,,0.0,True,4.334104309708051e-05,2.0053259757294386e-09,1.0060832723265658,1.0111814912015857,1.008568674881298,0.0028783115682674953,0.0005921973347770994,0.0005131797385333902
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20270818,8,0,Frame-weighted target scratch,0,8,0,0,True,,0.004120229044929147,False,0.14787572237337776,7.331429952747455e-06,0.5524309942727772,0.5524309942727772,0.5524309942727772,0.5524309942727772,0.5524309942727772,0.5524309942727772
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20270818,8,0,Phase scalar GP target scratch,0,8,0,0,True,,0.11659800889901817,False,0.1478788331763218,7.331603841370976e-06,0.5566318216923483,0.5566318216923483,0.5566318216923483,0.5566318216923483,0.5566318216923483,0.5566318216923483
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20270818,8,0,Pdiag finite target scratch,0,8,0,0,True,,1.1067321980372071,True,5.8546399948877495e-05,7.132766900979253e-09,1.010513224201959,1.0035814997849721,0.9984693848870361,0.0003159086750911124,0.0010423126019561079,0.00010068264735413277
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20280818,3,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,3,30,True,,0.0,True,4.334104309708051e-05,1.9789849836796538e-09,1.0060832723265658,1.0111814912015857,1.008568674881298,0.0028783115682674953,0.0005921973347770994,0.0005131797385333902
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20280818,3,0,Frame-weighted target scratch,0,3,0,0,True,,0.0041001171339303255,False,0.14758589530826838,7.457989729528751e-06,0.4525275123386666,0.4525275123386666,0.4525275123386666,0.4525275123386666,0.4525275123386666,0.4525275123386666
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20280818,3,0,Phase scalar GP target scratch,0,3,0,0,True,,0.1025653628166765,False,0.14758946448664306,7.458225279086282e-06,0.455968647976704,0.455968647976704,0.455968647976704,0.455968647976704,0.455968647976704,0.455968647976704
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20280818,3,0,Pdiag finite target scratch,0,3,0,0,True,,0.529756257077679,True,0.0003341956362897045,7.97812164722358e-08,1.0528155171208011,0.9838608723547269,1.020248407658387,0.017870822436924144,0.012603572389853648,0.001168991997689282
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20280818,5,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,5,30,True,,0.0,True,4.334104309708051e-05,2.016286799889645e-09,1.0060832723265658,1.0111814912015857,1.008568674881298,0.0028783115682674953,0.0005921973347770994,0.0005131797385333902
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20280818,5,0,Frame-weighted target scratch,0,5,0,0,True,,0.004362499108538032,False,0.1518799213856448,7.42908059811376e-06,0.40205623368769006,0.40205623368769006,0.40205623368769006,0.40205623368769006,0.40205623368769006,0.40205623368769006
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20280818,5,0,Phase scalar GP target scratch,0,5,0,0,True,,0.12475863797590137,False,0.15188355074161394,7.429279785281554e-06,0.4051135727394426,0.4051135727394426,0.4051135727394426,0.4051135727394426,0.4051135727394426,0.4051135727394426
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20280818,5,0,Pdiag finite target scratch,0,5,0,0,True,,0.7659515379928052,True,0.0010835667839657985,1.1756258927499466e-07,0.9076214923407182,1.0083802163100168,0.9984877217083784,0.00040603472592301077,0.001002380149644636,0.0017662401742159373
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20280818,8,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,8,30,True,,0.0,True,4.334104309708051e-05,1.981515835875547e-09,1.0060832723265658,1.0111814912015857,1.008568674881298,0.0028783115682674953,0.0005921973347770994,0.0005131797385333902
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20280818,8,0,Frame-weighted target scratch,0,8,0,0,True,,0.004101353930309415,False,0.1477941523859668,6.894072060040999e-06,0.5510841446514292,0.5510841446514292,0.5510841446514292,0.5510841446514292,0.5510841446514292,0.5510841446514292
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20280818,8,0,Phase scalar GP target scratch,0,8,0,0,True,,0.129093426046893,False,0.1477972723661269,6.894254569333143e-06,0.5552747302836752,0.5552747302836752,0.5552747302836752,0.5552747302836752,0.5552747302836752,0.5552747302836752
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20280818,8,0,Pdiag finite target scratch,0,8,0,0,True,,1.1883517049718648,True,5.507933260497873e-05,6.239186256966054e-08,1.013651105995697,1.0128298709091952,1.0016505149493873,0.0005821543906055217,0.00239954554365267,0.007661240660038409
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20260818,3,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,3,30,True,,0.0,True,4.334104309708051e-05,1.9255587108278737e-09,1.0060832723265658,1.0111814912015857,1.008568674881298,0.0028783115682674953,0.0005921973347770994,0.0005131797385333902
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20260818,3,0,Frame-weighted target scratch,0,3,0,0,True,,0.004077790072187781,False,0.16964444413164456,8.211205707267035e-06,0.6998901762253869,0.6998901762253869,0.6998901762253869,0.6998901762253869,0.6998901762253869,0.6998901762253869
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20260818,3,0,Phase scalar GP target scratch,0,3,0,0,True,,0.11084217205643654,False,0.1696460546412214,8.211521574165922e-06,0.7052123205818426,0.7052123205818426,0.7052123205818426,0.7052123205818426,0.7052123205818426,0.7052123205818426
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20260818,3,0,Pdiag finite target scratch,0,3,0,0,True,,0.5821586051024497,True,0.008744238232614584,1.0885599553867486e-06,0.9340025183533074,0.9929713223058231,0.722714713629139,0.019463916086921395,1.8974142801429022e-05,0.023272471213955207
